Global Internal Force:
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
-1.9381E+00  5.1683E-01 -1.5487E+02 
 6.2598E+00  4.0806E+00 -3.6272E+02 
-9.8923E-01 -3.7096E+00 -1.5445E+02 
-3.3968E+00  6.6557E+00 -3.6272E+02 
 1.9381E+00 -5.1683E-01 -1.5487E+02 
-6.2598E+00 -4.0806E+00 -3.6272E+02 
 9.8923E-01  3.7096E+00 -1.5445E+02 
 3.3968E+00 -6.6557E+00 -3.6272E+02 
 1.8288E-09  8.4791E-10 -8.2005E+02 
-1.4988E+00  3.9968E-01  7.4679E+00 
-3.4715E+00 -1.8553E+00 -9.9742E+00 
-3.5793E-01 -1.3423E+00  8.5094E+00 
 2.0868E+00 -3.3375E+00 -9.9742E+00 
 1.4988E+00 -3.9968E-01  7.4679E+00 
 3.4715E+00  1.8553E+00 -9.9742E+00 
 3.5793E-01  1.3423E+00  8.5094E+00 
52
Global Internal Force:
-9.7224E-01  2.5926E-01 -8.0611E+01 
 1.0537E+00  4.3835E-01 -1.8824E+02 
-7.4105E-02 -2.7789E-01 -8.0766E+01 
-6.9552E-01  9.0481E-01 -1.8824E+02 
 9.7224E-01 -2.5926E-01 -8.0611E+01 
-1.0537E+00 -4.3835E-01 -1.8824E+02 
 7.4105E-02  2.7789E-01 -8.0766E+01 
 6.9552E-01 -9.0481E-01 -1.8824E+02 
 1.8592E-09 -2.3748E-09 -4.2764E+02 
 4.5318E-01 -1.2085E-01  2.3236E+00 
-2.1163E+00 -1.3306E+00  7.4322E-01 
 2.7624E-01  1.0359E+00  2.2345E+00 
 1.1728E+00 -2.2077E+00  7.4322E-01 
-4.5318E-01  1.2085E-01  2.3236E+00 
 2.1163E+00  1.3306E+00  7.4322E-01 
-2.7624E-01 -1.0359E+00  2.2345E+00 

Global Reaction Force:
 0.0000E+00  0.0000E+00 -1.5900E+02 
 0.0000E+00  0.0000E+00 -3.7197E+02 
 0.0000E+00  0.0000E+00 -1.5903E+02 
 0.0000E+00  0.0000E+00 -3.7197E+02 
 0.0000E+00  0.0000E+00 -1.5900E+02 
 0.0000E+00  0.0000E+00 -3.7197E+02 
 0.0000E+00  0.0000E+00 -1.5903E+02 
 0.0000E+00  0.0000E+00 -3.7197E+02 
 0.0000E+00  0.0000E+00 -8.4351E+02 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
-2.4877E+00  6.6338E-01 -1.5900E+02 
 3.8278E+00  2.1888E+00 -3.7197E+02 
-6.1545E-01 -2.3079E+00 -1.5903E+02 
-2.2297E+00  3.8041E+00 -3.7197E+02 
 2.4877E+00 -6.6338E-01 -1.5900E+02 
-3.8278E+00 -2.1888E+00 -3.7197E+02 
 6.1545E-01  2.3079E+00 -1.5903E+02 
 2.2297E+00 -3.8041E+00 -3.7197E+02 
 2.7561E-09 -3.6381E-09 -8.4351E+02 
-1.7173E-01  4.5796E-02  6.0479E+00 
-4.4493E+00 -2.7024E+00 -2.6518E+00 
 2.1181E-01  7.9430E-01  6.3226E+00 
 2.5129E+00 -4.5591E+00 -2.6518E+00 
 1.7173E-01 -4.5796E-02  6.0479E+00 
 4.4493E+00  2.7024E+00 -2.6518E+00 
-2.1181E-01 -7.9430E-01  6.3226E+00 
53
Global Internal Force:
 1.6814E-01 -4.4838E-02 -8.2737E+01 
-1.4359E+00 -9.6263E-01 -1.9190E+02 
 3.0960E-01  1.1610E+00 -8.2969E+01 
 7.6593E-01 -1.5498E+00 -1.9190E+02 
-1.6814E-01  4.4838E-02 -8.2737E+01 
 1.4359E+00  9.6263E-01 -1.9190E+02 
-3.0960E-01 -1.1610E+00 -8.2969E+01 
-7.6593E-01  1.5498E+00 -1.9190E+02 
 2.6901E-09 -8.3838E-10 -4.3806E+02 
 7.6479E-01 -2.0394E-01  2.0646E-01 
-7.9474E-01 -3.1918E-01  4.2431E+00 
 1.8362E-01  6.8856E-01 -4.0189E-01 
 5.3029E-01 -6.7252E-01  4.2431E+00 
-7.6479E-01  2.0394E-01  2.0646E-01 
 7.9474E-01  3.1918E-01  4.2431E+00 
-1.8362E-01 -6.8856E-01 -4.0189E-01 

Global Reaction Force:
 0.0000E+00  0.0000E+00 -1.6335E+02 
 0.0000E+00  0.0000E+00 -3.8014E+02 
 0.0000E+00  0.0000E+00 -1.6373E+02 
 0.0000E+00  0.0000E+00 -3.8014E+02 
 0.0000E+00  0.0000E+00 -1.6335E+02 
 0.0000E+00  0.0000E+00 -3.8014E+02 
 0.0000E+00  0.0000E+00 -1.6373E+02 
 0.0000E+00  0.0000E+00 -3.8014E+02 
 0.0000E+00  0.0000E+00 -8.6570E+02 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
-8.0410E-01  2.1443E-01 -1.6335E+02 
-3.8220E-01 -5.2427E-01 -3.8014E+02 
 2.3550E-01  8.8311E-01 -1.6373E+02 
 7.0402E-02 -6.4497E-01 -3.8014E+02 
 8.0410E-01 -2.1443E-01 -1.6335E+02 
 3.8220E-01  5.2427E-01 -3.8014E+02 
-2.3550E-01 -8.8311E-01 -1.6373E+02 
-7.0402E-02  6.4497E-01 -3.8014E+02 
 4.5493E-09 -3.2132E-09 -8.6570E+02 
 1.2180E+00 -3.2479E-01  2.5301E+00 
-2.9111E+00 -1.6497E+00  4.9863E+00 
 4.5985E-01  1.7244E+00  1.8326E+00 
 1.7031E+00 -2.8802E+00  4.9863E+00 
-1.2180E+00  3.2479E-01  2.5301E+00 
 2.9111E+00  1.6497E+00  4.9863E+00 
-4.5985E-01 -1.7244E+00  1.8326E+00 
54
Global Internal Force:
 5.7964E-01 -1.5457E-01 -8.4414E+01 
-3.8222E+00 -1.9923E+00 -1.9475E+02 
 2.2454E-01  8.4204E-01 -8.4493E+01 
 2.3226E+00 -3.6309E+00 -1.9475E+02 
-5.7964E-01  1.5457E-01 -8.4414E+01 
 3.8222E+00  1.9923E+00 -1.9475E+02 
-2.2454E-01 -8.4204E-01 -8.4493E+01 
-2.3226E+00  3.6309E+00 -1.9475E+02 
-5.9759E-10  1.0701E-10 -4.4660E+02 
-5.9130E-02  1.5768E-02 -1.8700E+00 
 9.3031E-01  9.0508E-01  5.8000E+00 
-2.0665E-01 -7.7495E-01 -2.8073E+00 
-3.5612E-01  1.2481E+00  5.8000E+00 
 5.9130E-02 -1.5768E-02 -1.8700E+00 
-9.3031E-01 -9.0508E-01  5.8000E+00 
 2.0665E-01  7.7495E-01 -2.8073E+00 

Global Reaction Force:
 0.0000E+00  0.0000E+00 -1.6715E+02 
 0.0000E+00  0.0000E+00 -3.8665E+02 
 0.0000E+00  0.0000E+00 -1.6746E+02 
 0.0000E+00  0.0000E+00 -3.8665E+02 
 0.0000E+00  0.0000E+00 -1.6715E+02 
 0.0000E+00  0.0000E+00 -3.8665E+02 
 0.0000E+00  0.0000E+00 -1.6746E+02 
 0.0000E+00  0.0000E+00 -3.8665E+02 
 0.0000E+00  0.0000E+00 -8.8466E+02 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
 7.4778E-01 -1.9941E-01 -1.6715E+02 
-5.2581E+00 -2.9550E+00 -3.8665E+02 
 5.3414E-01  2.0030E+00 -1.6746E+02 
 3.0885E+00 -5.1807E+00 -3.8665E+02 
-7.4778E-01  1.9941E-01 -1.6715E+02 
 5.2581E+00  2.9550E+00 -3.8665E+02 
-5.3414E-01 -2.0030E+00 -1.6746E+02 
-3.0885E+00  5.1807E+00 -3.8665E+02 
 2.0925E-09 -7.3137E-10 -8.8466E+02 
 7.0566E-01 -1.8818E-01 -1.6635E+00 
 1.3557E-01  5.8591E-01  1.0043E+01 
-2.3036E-02 -8.6386E-02 -3.2092E+00 
 1.7417E-01  5.7561E-01  1.0043E+01 
-7.0566E-01  1.8818E-01 -1.6635E+00 
-1.3557E-01 -5.8591E-01  1.0043E+01 
 2.3036E-02  8.6386E-02 -3.2092E+00 
55
Global Internal Force:
 1.1782E-01 -3.1420E-02 -8.5716E+01 
-4.8936E+00 -2.4320E+00 -1.9748E+02 
-9.6559E-02 -3.6210E-01 -8.5629E+01 
 3.0329E+00 -4.5457E+00 -1.9748E+02 
-1.1782E-01  3.1420E-02 -8.5716E+01 
 4.8936E+00  2.4320E+00 -1.9748E+02 
 9.6559E-02  3.6210E-01 -8.5629E+01 
-3.0329E+00  4.5457E+00 -1.9748E+02 
-2.6044E-09  7.9577E-10 -4.5394E+02 
-7.3037E-01  1.9477E-01 -3.2115E+00 
 2.1562E+00  1.4472E+00  5.4303E+00 
-3.0822E-01 -1.1558E+00 -3.9485E+00 
-1.1493E+00  2.3287E+00  5.4303E+00 
 7.3037E-01 -1.9477E-01 -3.2115E+00 
-2.1562E+00 -1.4472E+00  5.4303E+00 
 3.0822E-01  1.1558E+00 -3.9485E+00 

Global Reaction Force:
 0.0000E+00  0.0000E+00 -1.7013E+02 
 0.0000E+00  0.0000E+00 -3.9223E+02 
 0.0000E+00  0.0000E+00 -1.7012E+02 
 0.0000E+00  0.0000E+00 -3.9223E+02 
 0.0000E+00  0.0000E+00 -1.7013E+02 
 0.0000E+00  0.0000E+00 -3.9223E+02 
 0.0000E+00  0.0000E+00 -1.7012E+02 
 0.0000E+00  0.0000E+00 -3.9223E+02 
 0.0000E+00  0.0000E+00 -9.0054E+02 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
 6.9746E-01 -1.8599E-01 -1.7013E+02 
-8.7158E+00 -4.4243E+00 -3.9223E+02 
 1.2798E-01  4.7994E-01 -1.7012E+02 
 5.3555E+00 -8.1766E+00 -3.9223E+02 
-6.9746E-01  1.8599E-01 -1.7013E+02 
 8.7158E+00  4.4243E+00 -3.9223E+02 
-1.2798E-01 -4.7994E-01 -1.7012E+02 
-5.3555E+00  8.1766E+00 -3.9223E+02 
-3.2019E-09  9.0278E-10 -9.0054E+02 
-7.8950E-01  2.1053E-01 -5.0814E+00 
 3.0865E+00  2.3523E+00  1.1230E+01 
-5.1487E-01 -1.9308E+00 -6.7558E+00 
-1.5054E+00  3.5768E+00  1.1230E+01 
 7.8950E-01 -2.1053E-01 -5.0814E+00 
-3.0865E+00 -2.3523E+00  1.1230E+01 
 5.1487E-01  1.9308E+00 -6.7558E+00 
56
Global Internal Force:
-4.2624E-01  1.1366E-01 -8.6993E+01 
-3.9386E+00 -2.1303E+00 -2.0083E+02 
-2.4543E-01 -9.2034E-01 -8.6884E+01 
 2.3549E+00 -3.8086E+00 -2.0083E+02 
 4.2624E-01 -1.1366E-01 -8.6993E+01 
 3.9386E+00  2.1303E+00 -2.0083E+02 
 2.4543E-01  9.2034E-01 -8.6884E+01 
-2.3549E+00  3.8086E+00 -2.0083E+02 
-1.4205E-09 -1.1024E-09 -4.6095E+02 
-3.0455E-01  8.1213E-02 -3.2953E+00 
 2.0608E+00  1.0153E+00  4.2341E+00 
 2.1432E-02  8.0370E-02 -3.2612E+00 
-1.2817E+00  1.9066E+00  4.2341E+00 
 3.0455E-01 -8.1213E-02 -3.2953E+00 
-2.0608E+00 -1.0153E+00  4.2341E+00 
-2.1432E-02 -8.0370E-02 -3.2612E+00 

Global Reaction Force:
 0.0000E+00  0.0000E+00 -1.7271E+02 
 0.0000E+00  0.0000E+00 -3.9832E+02 
 0.0000E+00  0.0000E+00 -1.7251E+02 
 0.0000E+00  0.0000E+00 -3.9832E+02 
 0.0000E+00  0.0000E+00 -1.7271E+02 
 0.0000E+00  0.0000E+00 -3.9832E+02 
 0.0000E+00  0.0000E+00 -1.7251E+02 
 0.0000E+00  0.0000E+00 -3.9832E+02 
 0.0000E+00  0.0000E+00 -9.1490E+02 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
-3.0841E-01  8.2243E-02 -1.7271E+02 
-8.8322E+00 -4.5622E+00 -3.9832E+02 
-3.4198E-01 -1.2824E+00 -1.7251E+02 
 5.3878E+00 -8.3543E+00 -3.9832E+02 
 3.0841E-01 -8.2243E-02 -1.7271E+02 
 8.8322E+00  4.5622E+00 -3.9832E+02 
 3.4198E-01  1.2824E+00 -1.7251E+02 
-5.3878E+00  8.3543E+00 -3.9832E+02 
-4.0248E-09 -3.0659E-10 -9.1490E+02 
-1.0349E+00  2.7598E-01 -6.5068E+00 
 4.2170E+00  2.4625E+00  9.6644E+00 
-2.8679E-01 -1.0754E+00 -7.2097E+00 
-2.4309E+00  4.2353E+00  9.6644E+00 
 1.0349E+00 -2.7598E-01 -6.5068E+00 
-4.2170E+00 -2.4625E+00  9.6644E+00 
 2.8679E-01  1.0754E+00 -7.2097E+00 
57
Global Internal Force:
-4.9509E-01  1.3202E-01 -8.8440E+01 
-1.3153E+00 -1.0364E+00 -2.0482E+02 
-1.4509E-01 -5.4410E-01 -8.8406E+01 
 6.2454E-01 -1.5537E+00 -2.0482E+02 
 4.9509E-01 -1.3202E-01 -8.8440E+01 
 1.3153E+00  1.0364E+00 -2.0482E+02 
 1.4509E-01  5.4410E-01 -8.8406E+01 
-6.2454E-01  1.5537E+00 -2.0482E+02 
 3.8329E-10 -1.4138E-09 -4.6783E+02 
 4.8905E-01 -1.3041E-01 -1.9732E+00 
 5.4372E-01  1.0500E-02  3.0883E+00 
 2.9624E-01  1.1109E+00 -1.0625E+00 
-4.6630E-01  2.7984E-01  3.0883E+00 
-4.8905E-01  1.3041E-01 -1.9732E+00 
-5.4372E-01 -1.0500E-02  3.0883E+00 
-2.9624E-01 -1.1109E+00 -1.0625E+00 

Global Reaction Force:
 0.0000E+00  0.0000E+00 -1.7543E+02 
 0.0000E+00  0.0000E+00 -4.0565E+02 
 0.0000E+00  0.0000E+00 -1.7529E+02 
 0.0000E+00  0.0000E+00 -4.0565E+02 
 0.0000E+00  0.0000E+00 -1.7543E+02 
 0.0000E+00  0.0000E+00 -4.0565E+02 
 0.0000E+00  0.0000E+00 -1.7529E+02 
 0.0000E+00  0.0000E+00 -4.0565E+02 
 0.0000E+00  0.0000E+00 -9.2878E+02 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
-9.2133E-01  2.4569E-01 -1.7543E+02 
-5.2539E+00 -3.1667E+00 -4.0565E+02 
-3.9052E-01 -1.4644E+00 -1.7529E+02 
 2.9795E+00 -5.3623E+00 -4.0565E+02 
 9.2133E-01 -2.4569E-01 -1.7543E+02 
 5.2539E+00  3.1667E+00 -4.0565E+02 
 3.9052E-01  1.4644E+00 -1.7529E+02 
-2.9795E+00  5.3623E+00 -4.0565E+02 
-1.0372E-09 -2.5162E-09 -9.2878E+02 
 1.8450E-01 -4.9200E-02 -5.2685E+00 
 2.6046E+00  1.0258E+00  7.3224E+00 
 3.1767E-01  1.1913E+00 -4.3236E+00 
-1.7479E+00  2.1865E+00  7.3224E+00 
-1.8450E-01  4.9200E-02 -5.2685E+00 
-2.6046E+00 -1.0258E+00  7.3224E+00 
-3.1767E-01 -1.1913E+00 -4.3236E+00 
58
Global Internal Force:
-2.2506E-01  6.0014E-02 -8.9926E+01 
 1.7611E+00  5.6696E-01 -2.0883E+02 
-7.1419E-03 -2.6784E-02 -8.9937E+01 
-1.2449E+00  1.3686E+00 -2.0883E+02 
 2.2506E-01 -6.0014E-02 -8.9926E+01 
-1.7611E+00 -5.6697E-01 -2.0883E+02 
 7.1419E-03  2.6784E-02 -8.9937E+01 
 1.2449E+00 -1.3686E+00 -2.0883E+02 
 1.0050E-09 -5.7926E-10 -4.7418E+02 
 4.7954E-01 -1.2788E-01  3.1376E-01 
-1.3949E+00 -9.2087E-01  1.7358E+00 
 1.5052E-01  5.6447E-01  1.5345E+00 
 7.5120E-01 -1.4932E+00  1.7358E+00 
-4.7954E-01  1.2788E-01  3.1376E-01 
 1.3949E+00  9.2087E-01  1.7358E+00 
-1.5052E-01 -5.6447E-01  1.5345E+00 

Global Reaction Force:
 0.0000E+00  0.0000E+00 -1.7837E+02 
 0.0000E+00  0.0000E+00 -4.1364E+02 
 0.0000E+00  0.0000E+00 -1.7834E+02 
 0.0000E+00  0.0000E+00 -4.1364E+02 
 0.0000E+00  0.0000E+00 -1.7837E+02 
 0.0000E+00  0.0000E+00 -4.1364E+02 
 0.0000E+00  0.0000E+00 -1.7834E+02 
 0.0000E+00  0.0000E+00 -4.1364E+02 
 0.0000E+00  0.0000E+00 -9.4201E+02 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
-7.2015E-01  1.9204E-01 -1.7837E+02 
 4.4581E-01 -4.6948E-01 -4.1364E+02 
-1.5224E-01 -5.7089E-01 -1.7834E+02 
-6.2038E-01 -1.8516E-01 -4.1364E+02 
 7.2015E-01 -1.9204E-01 -1.7837E+02 
-4.4581E-01  4.6948E-01 -4.1364E+02 
 1.5224E-01  5.7089E-01 -1.7834E+02 
 6.2038E-01  1.8516E-01 -4.1364E+02 
 1.3883E-09 -1.9931E-09 -9.4201E+02 
 9.6859E-01 -2.5829E-01 -1.6594E+00 
-8.5123E-01 -9.1037E-01  4.8241E+00 
 4.4676E-01  1.6754E+00  4.7202E-01 
 2.8491E-01 -1.2133E+00  4.8241E+00 
-9.6859E-01  2.5829E-01 -1.6594E+00 
 8.5123E-01  9.1037E-01  4.8241E+00 
-4.4676E-01 -1.6754E+00  4.7202E-01 
59
Global Internal Force:
 3.8027E-02 -1.0141E-02 -9.1217E+01 
 3.9544E+00  2.0276E+00 -2.1227E+02 
 2.5900E-02  9.7124E-02 -9.1210E+01 
-2.4197E+00  3.7274E+00 -2.1227E+02 
-3.8027E-02  1.0141E-02 -9.1217E+01 
-3.9544E+00 -2.0276E+00 -2.1227E+02 
-2.5900E-02 -9.7124E-02 -9.1210E+01 
 2.4197E+00 -3.7274E+00 -2.1227E+02 
 2.4202E-09  2.0419E-09 -4.7985E+02 
-1.8767E-01  5.0046E-02  2.5709E+00 
-2.2927E+00 -1.2917E+00 -6.7099E-01 
-1.5232E-01 -5.7121E-01  3.2456E+00 
 1.3451E+00 -2.2618E+00 -6.7099E-01 
 1.8767E-01 -5.0046E-02  2.5709E+00 
 2.2927E+00  1.2917E+00 -6.7099E-01 
 1.5232E-01  5.7121E-01  3.2456E+00 

Global Reaction Force:
 0.0000E+00  0.0000E+00 -1.8114E+02 
 0.0000E+00  0.0000E+00 -4.2109E+02 
 0.0000E+00  0.0000E+00 -1.8115E+02 
 0.0000E+00  0.0000E+00 -4.2109E+02 
 0.0000E+00  0.0000E+00 -1.8114E+02 
 0.0000E+00  0.0000E+00 -4.2109E+02 
 0.0000E+00  0.0000E+00 -1.8115E+02 
 0.0000E+00  0.0000E+00 -4.2109E+02 
 0.0000E+00  0.0000E+00 -9.5403E+02 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
-1.8703E-01  4.9873E-02 -1.8114E+02 
 5.7155E+00  2.5946E+00 -4.2109E+02 
 1.8758E-02  7.0340E-02 -1.8115E+02 
-3.6647E+00  5.0960E+00 -4.2109E+02 
 1.8703E-01 -4.9873E-02 -1.8114E+02 
-5.7155E+00 -2.5946E+00 -4.2109E+02 
-1.8758E-02 -7.0340E-02 -1.8115E+02 
 3.6647E+00 -5.0960E+00 -4.2109E+02 
 3.4252E-09  1.4626E-09 -9.5403E+02 
 2.9186E-01 -7.7830E-02  2.8847E+00 
-3.6876E+00 -2.2126E+00  1.0648E+00 
-1.7971E-03 -6.7400E-03  4.7800E+00 
 2.0963E+00 -3.7550E+00  1.0648E+00 
-2.9186E-01  7.7830E-02  2.8847E+00 
 3.6876E+00  2.2126E+00  1.0648E+00 
 1.7972E-03  6.7400E-03  4.7800E+00 
60
Global Internal Force:
 1.9700E-01 -5.2534E-02 -9.2273E+01 
 4.4827E+00  2.6679E+00 -2.1501E+02 
 1.4842E-02  5.5659E-02 -9.2247E+01 
-2.5591E+00  4.5456E+00 -2.1501E+02 
-1.9700E-01  5.2534E-02 -9.2273E+01 
-4.4827E+00 -2.6679E+00 -2.1501E+02 
-1.4842E-02 -5.5659E-02 -9.2247E+01 
 2.5591E+00 -4.5456E+00 -2.1501E+02 
 3.2675E-11  3.9486E-09 -4.8528E+02 
-4.1760E-01  1.1136E-01  3.6730E+00 
-1.4823E+00 -9.1809E-01 -4.1635E+00 
-1.7196E-01 -6.4487E-01  3.3329E+00 
 8.2833E-01 -1.5342E+00 -4.1635E+00 
 4.1760E-01 -1.1136E-01  3.6730E+00 
 1.4823E+00  9.1809E-01 -4.1635E+00 
 1.7196E-01  6.4487E-01  3.3329E+00 

Global Reaction Force:
 0.0000E+00  0.0000E+00 -1.8349E+02 
 0.0000E+00  0.0000E+00 -4.2728E+02 
 0.0000E+00  0.0000E+00 -1.8346E+02 
 0.0000E+00  0.0000E+00 -4.2728E+02 
 0.0000E+00  0.0000E+00 -1.8349E+02 
 0.0000E+00  0.0000E+00 -4.2728E+02 
 0.0000E+00  0.0000E+00 -1.8346E+02 
 0.0000E+00  0.0000E+00 -4.2728E+02 
 0.0000E+00  0.0000E+00 -9.6513E+02 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
 2.3503E-01 -6.2674E-02 -1.8349E+02 
 8.4371E+00  4.6955E+00 -4.2728E+02 
 4.0742E-02  1.5278E-01 -1.8346E+02 
-4.9788E+00  8.2731E+00 -4.2728E+02 
-2.3503E-01  6.2674E-02 -1.8349E+02 
-8.4371E+00 -4.6955E+00 -4.2728E+02 
-4.0742E-02 -1.5278E-01 -1.8346E+02 
 4.9788E+00 -8.2731E+00 -4.2728E+02 
 2.4529E-09  5.9905E-09 -9.6513E+02 
-6.0527E-01  1.6141E-01  6.2439E+00 
-3.7750E+00 -2.2098E+00 -4.8345E+00 
-3.2429E-01 -1.2161E+00  6.5785E+00 
 2.1734E+00 -3.7960E+00 -4.8345E+00 
 6.0527E-01 -1.6141E-01  6.2439E+00 
 3.7750E+00  2.2098E+00 -4.8345E+00 
 3.2429E-01  1.2161E+00  6.5785E+00 
61
Global Internal Force:
 3.3130E-01 -8.8346E-02 -9.3321E+01 
 3.3785E+00  2.2247E+00 -2.1741E+02 
 6.2268E-02  2.3351E-01 -9.3327E+01 
-1.8221E+00  3.6115E+00 -2.1741E+02 
-3.3130E-01  8.8346E-02 -9.3321E+01 
-3.3785E+00 -2.2247E+00 -2.1741E+02 
-6.2268E-02 -2.3351E-01 -9.3327E+01 
 1.8221E+00 -3.6115E+00 -2.1741E+02 
-2.8550E-09  4.2405E-09 -4.9137E+02 
 8.6054E-02 -2.2948E-02  2.9777E+00 
 3.2824E-01  1.9947E-02 -7.2932E+00 
 5.4047E-02  2.0267E-01  1.9029E+00 
-2.7473E-01  1.8074E-01 -7.2932E+00 
-8.6054E-02  2.2948E-02  2.9777E+00 
-3.2824E-01 -1.9947E-02 -7.2932E+00 
-5.4047E-02 -2.0267E-01  1.9029E+00 

Global Reaction Force:
 0.0000E+00  0.0000E+00 -1.8559E+02 
 0.0000E+00  0.0000E+00 -4.3242E+02 
 0.0000E+00  0.0000E+00 -1.8557E+02 
 0.0000E+00  0.0000E+00 -4.3242E+02 
 0.0000E+00  0.0000E+00 -1.8559E+02 
 0.0000E+00  0.0000E+00 -4.3242E+02 
 0.0000E+00  0.0000E+00 -1.8557E+02 
 0.0000E+00  0.0000E+00 -4.3242E+02 
 0.0000E+00  0.0000E+00 -9.7664E+02 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 
 0.0000E+00  0.0000E+00  0.0000E+00 

Global Residual Force:
 5.2830E-01 -1.4088E-01 -1.8559E+02 
 7.8611E+00  4.8925E+00 -4.3242E+02 
 7.7111E-02  2.8917E-01 -1.8557E+02 
-4.3812E+00  8.1571E+00 -4.3242E+02 
-5.2830E-01  1.4088E-01 -1.8559E+02 
-7.8611E+00 -4.8925E+00 -4.3242E+02 
-7.7111E-02 -2.8917E-01 -1.8557E+02 
 4.3812E+00 -8.1571E+00 -4.3242E+02 
-2.8224E-09  8.1891E-09 -9.7664E+02 
-3.3154E-01  8.8411E-02  6.6506E+00 
-1.1540E+00 -8.9814E-01 -1.1457E+01 
-1.1792E-01 -4.4219E-01  5.2358E+00 
 5.5360E-01 -1.3535E+00 -1.1457E+01 
 3.3154E-01 -8.8411E-02  6.6506E+00 
 1.1540E+00  8.9814E-01 -1.1457E+01 
 1.1792E-01  4.4219E-01  5.2358E+00 
62
Global Internal Force:
 4.8778E-01 -1.3007E-01 -9.4694E+01 
 1.3224E+00  9.9511E-01 -2.2010E+02 
 1.6878E-01  6.3294E-01 -9.4760E+01 
-6.5129E-01  1.5214E+00 -2.2010E+02 
-4.8778E-01  1.3007E-01 -9.4694E+01 
-1.3224E+00 -9.9511E-01 -2.2010E+02 
